# KLIBS INFO
#  > KLibs Commit: f3114ba150b1539d5e7d18ebe5fe32efa02ee24e
#
# EXPERIMENT SETTINGS
#  > Trials Per Block: 60
#  > Blocks Per Experiment: 8
#
# SYSTEM INFO
#  > Operating System: OS X 10.11.6
#  > Python Version: 2.7.12
#
# DISPLAY INFO
#  > Screen Size: 24" diagonal
#  > Resolution: 2560x1440 @ 60Hz
#  > View Distance: 57 cm

participant	gender	age	handedness	random_seed	block_num	trial_num	search_type	stimulus_type	present_absent	set_size	target_distractor	distractor_distractor	target_time	target_onset	spatial_response	spatial_rt	temporal_response	temporal_rt
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	58	time	LINE	present	NA	hetero	homo	9	4583.69829163	NA	NA	present	1820.07940498
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	59	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.98014899
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	60	time	LINE	present	NA	hetero	homo	8	4432.57644767	NA	NA	present	1669.01534901
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	1	space	LINE	present	16	homo	hetero	NA	NA	present	1070.30086202	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	2	space	LINE	absent	8	homo	hetero	NA	NA	present	1552.60921898	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	3	space	LINE	present	12	homo	hetero	NA	NA	present	2312.16370099	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	4	space	LINE	present	8	homo	hetero	NA	NA	present	1162.91483096	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	5	space	LINE	absent	12	homo	hetero	NA	NA	present	1458.39779399	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	6	space	LINE	absent	16	homo	hetero	NA	NA	present	1670.15677202	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	7	space	LINE	absent	8	homo	hetero	NA	NA	present	2435.50092599	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	8	space	LINE	present	12	homo	hetero	NA	NA	present	1551.43156904	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	9	space	LINE	present	8	homo	hetero	NA	NA	absent	1720.758054	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	10	space	LINE	absent	12	homo	hetero	NA	NA	present	2272.61922805	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	11	space	LINE	present	16	homo	hetero	NA	NA	absent	5378.49553197	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	12	space	LINE	absent	16	homo	hetero	NA	NA	absent	4471.43167898	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	13	space	LINE	present	8	homo	hetero	NA	NA	present	1019.27933597	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	14	space	LINE	absent	8	homo	hetero	NA	NA	absent	3480.80909997	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	15	space	LINE	present	12	homo	hetero	NA	NA	absent	4074.39620403	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	16	space	LINE	absent	16	homo	hetero	NA	NA	present	1067.51690601	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	17	space	LINE	absent	12	homo	hetero	NA	NA	present	2224.91772199	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	18	space	LINE	present	16	homo	hetero	NA	NA	present	2188.14101198	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	19	space	LINE	absent	8	homo	hetero	NA	NA	absent	2901.99156199	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	20	space	LINE	present	12	homo	hetero	NA	NA	present	1454.15077702	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	21	space	LINE	absent	16	homo	hetero	NA	NA	absent	4177.606588	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	22	space	LINE	present	8	homo	hetero	NA	NA	absent	2576.84863498	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	23	space	LINE	absent	12	homo	hetero	NA	NA	absent	4783.40258001	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	24	space	LINE	present	16	homo	hetero	NA	NA	absent	4274.441435	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	25	space	LINE	present	16	homo	hetero	NA	NA	absent	3340.52975598	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	26	space	LINE	present	12	homo	hetero	NA	NA	present	1324.86287103	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	27	space	LINE	absent	12	homo	hetero	NA	NA	present	4486.33408401	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	28	space	LINE	present	8	homo	hetero	NA	NA	present	1777.23602898	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	29	space	LINE	absent	8	homo	hetero	NA	NA	absent	2688.99839296	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	30	space	LINE	absent	16	homo	hetero	NA	NA	present	1832.90056803	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	31	space	LINE	present	12	homo	hetero	NA	NA	absent	3686.91782997	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	32	space	LINE	absent	16	homo	hetero	NA	NA	present	2454.13056598	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	33	space	LINE	present	8	homo	hetero	NA	NA	present	1380.98596799	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	34	space	LINE	present	16	homo	hetero	NA	NA	present	1354.87800097	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	35	space	LINE	absent	12	homo	hetero	NA	NA	absent	2731.49204499	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	36	space	LINE	absent	8	homo	hetero	NA	NA	absent	3325.71869495	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	37	space	LINE	absent	12	homo	hetero	NA	NA	present	4291.88582097	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	38	space	LINE	absent	16	homo	hetero	NA	NA	absent	4924.81347499	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	39	space	LINE	absent	8	homo	hetero	NA	NA	absent	4038.13050501	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	40	space	LINE	present	8	homo	hetero	NA	NA	present	1880.84643101	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	41	space	LINE	present	12	homo	hetero	NA	NA	absent	2891.112966	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	42	space	LINE	present	16	homo	hetero	NA	NA	present	4907.45916701	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	43	space	LINE	absent	8	homo	hetero	NA	NA	absent	3077.32761395	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	44	space	LINE	present	12	homo	hetero	NA	NA	present	2775.49498202	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	45	space	LINE	present	16	homo	hetero	NA	NA	present	2588.46671303	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	46	space	LINE	absent	12	homo	hetero	NA	NA	absent	2675.91664696	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	47	space	LINE	absent	16	homo	hetero	NA	NA	absent	3878.64327698	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	48	space	LINE	present	8	homo	hetero	NA	NA	present	2450.226516	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	49	space	LINE	present	8	homo	hetero	NA	NA	present	2053.88088198	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	50	space	LINE	present	16	homo	hetero	NA	NA	present	2056.00333598	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	51	space	LINE	absent	12	homo	hetero	NA	NA	present	1605.24158599	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	52	space	LINE	present	12	homo	hetero	NA	NA	present	1667.87100502	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	53	space	LINE	absent	8	homo	hetero	NA	NA	absent	2384.27871501	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	54	space	LINE	absent	16	homo	hetero	NA	NA	present	4044.37422595	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	55	space	LINE	absent	12	homo	hetero	NA	NA	absent	4487.74173798	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	56	space	LINE	absent	16	homo	hetero	NA	NA	absent	3599.49912899	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	57	space	LINE	present	12	homo	hetero	NA	NA	absent	3454.26329196	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	58	space	LINE	absent	8	homo	hetero	NA	NA	present	1346.47222899	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	59	space	LINE	present	16	homo	hetero	NA	NA	absent	4088.959396	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	13	60	space	LINE	present	8	homo	hetero	NA	NA	present	2764.39785399	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	1	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1486.89360899
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	2	time	LINE	present	NA	homo	hetero	5	3917.24657501	NA	NA	present	1319.96053702
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	3	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	818.483544979
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	4	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1152.91754401
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	5	time	LINE	present	NA	homo	hetero	8	4416.92467047	NA	NA	present	1152.950941
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	6	time	LINE	present	NA	homo	hetero	7	4250.80193963	NA	NA	present	1319.74074896
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	7	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	2153.76827697
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	8	time	LINE	present	NA	homo	hetero	11	4918.3586325	NA	NA	present	2320.61873801
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	9	time	LINE	present	NA	homo	hetero	12	5084.0943144	NA	NA	present	4504.96968202
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	10	time	LINE	present	NA	homo	hetero	9	4583.61525591	NA	NA	present	1986.95837101
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	11	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	2153.70372799
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	12	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	986.158460961
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	13	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.153274
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	14	time	LINE	present	NA	homo	hetero	8	4416.90466131	NA	NA	present	1987.02726897
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	15	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.28847497
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	16	time	LINE	present	NA	homo	hetero	10	4751.41582478	NA	NA	present	2153.70122698
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	17	time	LINE	present	NA	homo	hetero	11	4917.3185753	NA	NA	present	1820.18791197
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	18	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1986.45199998
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	19	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	2320.36042598
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	20	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.32335003
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	21	time	LINE	present	NA	homo	hetero	6	4082.34583769	NA	NA	present	1986.059079
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	22	time	LINE	present	NA	homo	hetero	8	4416.95049138	NA	NA	present	1653.34877698
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	23	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1486.47490505
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	24	time	LINE	present	NA	homo	hetero	9	4583.14597668	NA	NA	present	4504.09219501
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	25	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.26206499
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	26	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4503.958721
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	27	time	LINE	present	NA	homo	hetero	5	3932.5560511	NA	NA	present	1669.07744104
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	28	time	LINE	present	NA	homo	hetero	8	4416.90645316	NA	NA	present	1987.003154
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	29	time	LINE	present	NA	homo	hetero	12	5084.07788344	NA	NA	present	1653.02842105
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	30	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4503.52351897
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	31	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	2319.98437404
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	32	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	2336.09222702
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	33	time	LINE	present	NA	homo	hetero	5	3916.39269324	NA	NA	present	4503.90497304
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	34	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	4504.18701803
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	35	time	LINE	present	NA	homo	hetero	5	3932.11283534	NA	NA	absent	4519.74160399
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	36	time	LINE	present	NA	homo	hetero	10	4750.12041287	NA	NA	present	4504.99481801
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	37	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	4504.14148701
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	38	time	LINE	present	NA	homo	hetero	11	4917.3360848	NA	NA	present	2153.68600999
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	39	time	LINE	present	NA	homo	hetero	7	4249.09969963	NA	NA	present	1819.14200401
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	40	time	LINE	present	NA	homo	hetero	6	4099.81728538	NA	NA	present	2003.45511304
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	41	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1001.76561298
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	42	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.30056703
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	43	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.20579797
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	44	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1652.57324296
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	45	time	LINE	present	NA	homo	hetero	12	5084.67032879	NA	NA	present	2320.59561502
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	46	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1988.04096901
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	47	time	LINE	present	NA	homo	hetero	8	4416.39493261	NA	NA	present	985.599470965
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	48	time	LINE	present	NA	homo	hetero	5	3916.24658659	NA	NA	present	1653.38330402
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	49	time	LINE	present	NA	homo	hetero	6	4083.22938773	NA	NA	present	1153.232324
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	50	time	LINE	present	NA	homo	hetero	8	4416.92371409	NA	NA	present	986.154409999
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	51	time	LINE	present	NA	homo	hetero	11	NA	NA	NA	present	1319.66096599
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	52	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	2153.884965
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	53	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1320.03931102
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	54	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.79686004
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	55	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	1986.74002901
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	56	time	LINE	present	NA	homo	hetero	8	4432.54466368	NA	NA	absent	4519.985191
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	57	time	LINE	present	NA	homo	hetero	10	4749.52258988	NA	NA	present	2319.69312899
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	58	time	LINE	present	NA	homo	hetero	7	4250.05799015	NA	NA	present	1820.21941
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	59	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	present	4504.13596397
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	14	60	time	LINE	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4503.44443397
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	1	space	LINE	present	8	hetero	hetero	NA	NA	present	3032.68700099	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	2	space	LINE	present	16	hetero	hetero	NA	NA	present	1587.477947	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	3	space	LINE	absent	8	hetero	hetero	NA	NA	absent	2045.07772601	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	4	space	LINE	present	12	hetero	hetero	NA	NA	present	3111.31603603	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	5	space	LINE	absent	12	hetero	hetero	NA	NA	absent	2488.90894902	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	6	space	LINE	absent	16	hetero	hetero	NA	NA	absent	3194.20303602	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	7	space	LINE	absent	8	hetero	hetero	NA	NA	absent	2259.08496499	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	8	space	LINE	present	8	hetero	hetero	NA	NA	absent	1358.82803501	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	9	space	LINE	absent	12	hetero	hetero	NA	NA	absent	3029.31300498	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	10	space	LINE	absent	16	hetero	hetero	NA	NA	absent	2649.96440697	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	11	space	LINE	present	12	hetero	hetero	NA	NA	present	1829.67591699	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	12	space	LINE	present	16	hetero	hetero	NA	NA	present	1378.25630698	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	13	space	LINE	absent	12	hetero	hetero	NA	NA	absent	3002.95674597	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	14	space	LINE	absent	16	hetero	hetero	NA	NA	absent	3103.12436696	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	15	space	LINE	present	8	hetero	hetero	NA	NA	present	1291.84634599	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	16	space	LINE	present	16	hetero	hetero	NA	NA	present	2867.68802605	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	17	space	LINE	absent	8	hetero	hetero	NA	NA	absent	1561.46529998	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	18	space	LINE	present	12	hetero	hetero	NA	NA	present	881.031329976	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	19	space	LINE	absent	8	hetero	hetero	NA	NA	absent	1773.54216197	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	20	space	LINE	absent	12	hetero	hetero	NA	NA	absent	2220.11997603	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	21	space	LINE	present	12	hetero	hetero	NA	NA	present	2432.63028801	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	22	space	LINE	present	8	hetero	hetero	NA	NA	present	1486.22074001	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	23	space	LINE	present	16	hetero	hetero	NA	NA	absent	3151.98534197	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	24	space	LINE	absent	16	hetero	hetero	NA	NA	absent	2710.54795501	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	25	space	LINE	present	16	hetero	hetero	NA	NA	present	1717.78735105	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	26	space	LINE	present	12	hetero	hetero	NA	NA	present	3201.13094099	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	27	space	LINE	present	8	hetero	hetero	NA	NA	present	1382.66570098	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	28	space	LINE	absent	12	hetero	hetero	NA	NA	absent	2861.75298598	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	29	space	LINE	absent	8	hetero	hetero	NA	NA	absent	1762.17836497	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	30	space	LINE	absent	16	hetero	hetero	NA	NA	absent	2399.49417504	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	31	space	LINE	absent	16	hetero	hetero	NA	NA	absent	3294.112103	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	32	space	LINE	absent	12	hetero	hetero	NA	NA	absent	2839.70259503	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	33	space	LINE	absent	8	hetero	hetero	NA	NA	absent	1621.76507799	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	34	space	LINE	present	16	hetero	hetero	NA	NA	present	1401.41392301	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	35	space	LINE	present	12	hetero	hetero	NA	NA	present	1369.15885698	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	36	space	LINE	present	8	hetero	hetero	NA	NA	present	2874.116808	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	37	space	LINE	absent	8	hetero	hetero	NA	NA	absent	2484.22454204	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	38	space	LINE	absent	12	hetero	hetero	NA	NA	absent	2214.06282502	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	39	space	LINE	present	12	hetero	hetero	NA	NA	present	1234.81196904	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	40	space	LINE	present	16	hetero	hetero	NA	NA	present	751.041824988	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	41	space	LINE	absent	16	hetero	hetero	NA	NA	absent	2985.51919399	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	42	space	LINE	present	8	hetero	hetero	NA	NA	present	681.582470017	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	43	space	LINE	present	12	hetero	hetero	NA	NA	present	956.957252987	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	44	space	LINE	absent	16	hetero	hetero	NA	NA	absent	3219.98752601	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	45	space	LINE	absent	12	hetero	hetero	NA	NA	absent	2442.36741797	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	15	46	space	LINE	present	8	hetero	hetero	NA	NA	present	1798.996914	NA	NA
